index,names,stats,p_values
1267,APICall::Landroid/widget/ImageView.setImageBitmap(),6392.617693057362,0.0
173,APICall::Landroid/widget/FrameLayout.setLayoutParams(),6391.787006629659,0.0
233,APICall::Landroid/content/res/Resources.getString(),6391.147104954613,0.0
928,APICall::Landroid/content/res/TypedArray.getFloat(),6390.639186696897,0.0
2455,APICall::Landroid/view/MotionEvent.offsetLocation(),6389.86996586948,0.0
821,APICall::Landroid/view/inputmethod/InputMethodManager.showSoftInput(),6389.356534996506,0.0
2345,APICall::Landroid/view/accessibility/AccessibilityManager.isTouchExplorationEnabled(),6388.418459849069,0.0
152,APICall::Landroid/view/WindowManager.getDefaultDisplay(),6385.791085830801,0.0
1739,APICall::Landroid/widget/FrameLayout.dispatchKeyEvent(),6385.337534665457,0.0
884,APICall::Landroid/view/ViewGroup.getParent(),6385.115930511192,0.0
2095,APICall::Landroid/content/res/ColorStateList.getColorForState(),6384.619569161533,0.0
451,APICall::Landroid/widget/TextView.getText(),6384.239539628418,0.0
1247,APICall::Landroid/view/ViewGroup.getChildCount(),6380.672086049831,0.0
644,APICall::Landroid/view/View.canScrollHorizontally(),6380.104578184071,0.0
300,APICall::Landroid/view/ViewGroup.verifyDrawable(),6377.990613710593,0.0
529,APICall::Landroid/widget/ListView.setSelection(),6377.903391742937,0.0
907,APICall::Landroid/view/ViewGroup.drawableStateChanged(),6374.581241610756,0.0
2376,APICall::Landroid/view/View.hasTransientState(),6372.368421682676,0.0
2591,APICall::Landroid/widget/FrameLayout.onSaveInstanceState(),6370.032300945013,0.0
551,APICall::Landroid/content/pm/ProviderInfo.loadXmlMetaData(),6369.293224298956,0.0
1123,APICall::Landroid/os/Bundle.getParcelable(),6369.142861816149,0.0
604,APICall::Landroid/view/KeyEvent.isTracking(),6368.42630522671,0.0
2573,APICall::Landroid/widget/FrameLayout.onRestoreInstanceState(),6368.381043680168,0.0
17,APICall::Landroid/net/Uri.writeToParcel(),6366.406745193404,0.0
1081,APICall::Landroid/content/res/TypedArray.getString(),6366.40239312046,0.0
1218,APICall::Landroid/os/Handler.postAtTime(),6365.815176063525,0.0
187,APICall::Landroid/content/Context.startActivity(),6365.730153875451,0.0
679,APICall::Landroid/content/Context.getMainLooper(),6365.57804313546,0.0
1658,APICall::Landroid/content/res/ColorStateList.isStateful(),6365.368495758373,0.0
1077,APICall::Landroid/net/Uri.getScheme(),6365.200646540714,0.0
117,APICall::Landroid/content/SharedPreferences.getBoolean(),6364.64535521064,0.0
1099,APICall::Landroid/content/Context.getExternalFilesDir(),6364.594743403747,0.0
282,APICall::Landroid/content/Context.bindService(),6363.868166559706,0.0
726,APICall::Landroid/view/accessibility/AccessibilityManager.isEnabled(),6361.922942993681,0.0
1308,APICall::Landroid/content/res/Resources.getValue(),6359.669704956983,0.0
92,APICall::Landroid/content/Intent.getData(),6356.608190756387,0.0
227,APICall::Landroid/net/Uri.parse(),6356.168207261233,0.0
1251,APICall::Landroid/widget/EdgeEffect.finish(),6354.754668165631,0.0
204,APICall::Landroid/view/MenuItem.getActionView(),6354.0633665151045,0.0
1544,APICall::Landroid/view/View.addOnAttachStateChangeListener(),6354.037378191551,0.0
9,APICall::Landroid/content/pm/PackageManager.queryIntentServices(),6352.800142809896,0.0
1065,APICall::Landroid/content/Intent.setData(),6350.259770232405,0.0
914,APICall::Landroid/os/Process.setThreadPriority(),6348.5797243381185,0.0
1079,APICall::Landroid/util/AttributeSet.getAttributeValue(),6348.418978513156,0.0
516,APICall::Landroid/net/Uri$Builder.appendPath(),6348.337066388468,0.0
445,APICall::Landroid/view/View.post(),6348.156029400866,0.0
118,APICall::Landroid/os/Bundle.putParcelable(),6347.71091887122,0.0
249,APICall::Landroid/view/MenuItem.isActionViewExpanded(),6347.325624246072,0.0
1426,APICall::Landroid/view/LayoutInflater.cloneInContext(),6347.092521221786,0.0
34,APICall::Landroid/widget/TextView.setTypeface(),6346.998223022252,0.0
971,APICall::Landroid/os/Handler.postDelayed(),6346.257698669129,0.0
834,APICall::Landroid/net/Uri.getEncodedPath(),6344.930746026763,0.0
1024,APICall::Landroid/content/Intent.setPackage(),6342.679908263378,0.0
2689,APICall::Landroid/content/res/ColorStateList.valueOf(),6341.723214668783,0.0
706,APICall::Landroid/content/SharedPreferences$Editor.putBoolean(),6338.955996538771,0.0
865,APICall::Landroid/widget/LinearLayout.setGravity(),6338.532642364164,0.0
2018,APICall::Landroid/widget/ImageView.setImageURI(),6336.363885356001,0.0
598,APICall::Landroid/widget/TextView.setTextColor(),6334.155952901517,0.0
1233,APICall::Landroid/view/View.isOpaque(),6334.0366415117005,0.0
386,APICall::Landroid/view/animation/AlphaAnimation.setInterpolator(),6333.917912610012,0.0
63,APICall::Landroid/content/Intent.setType(),6333.816492020946,0.0
813,APICall::Landroid/os/Process.myUid(),6327.956825757846,0.0
1281,APICall::Landroid/view/View.getMeasuredWidth(),6327.507608871343,0.0
563,APICall::Landroid/widget/ListView.setOnItemClickListener(),6327.12267702477,0.0
1757,APICall::Landroid/view/View.setElevation(),6326.736684098235,0.0
626,APICall::Landroid/view/View.getMeasuredHeight(),6325.813539202405,0.0
681,APICall::Landroid/os/Bundle.containsKey(),6324.497545646053,0.0
582,APICall::Landroid/view/View.layout(),6323.829086290411,0.0
330,APICall::Landroid/net/Uri$Builder.appendQueryParameter(),6323.163620875296,0.0
2390,APICall::Landroid/view/View.setSaveFromParentEnabled(),6322.861993247917,0.0
1945,APICall::Landroid/view/View.setTransitionName(),6322.317349801088,0.0
2203,APICall::Landroid/view/Window.peekDecorView(),6322.11777900107,0.0
2053,APICall::Landroid/view/ViewGroup.isTransitionGroup(),6322.055629948135,0.0
2040,APICall::Landroid/os/Bundle.getStringArray(),6321.92056250771,0.0
605,APICall::Landroid/view/View.dispatchPopulateAccessibilityEvent(),6321.79680955366,0.0
1521,APICall::Landroid/view/View.getTransitionName(),6321.792695787086,0.0
2205,APICall::Landroid/view/ViewParent.onNestedScrollAccepted(),6321.760537772454,0.0
2336,APICall::Landroid/view/ViewParent.onNestedPreFling(),6321.445365012514,0.0
2670,APICall::Landroid/view/ViewParent.onNestedFling(),6321.445365012514,0.0
1029,APICall::Landroid/view/MotionEvent.recycle(),6321.397434751972,0.0
2190,APICall::Landroid/view/ViewParent.onNestedScroll(),6321.235250013349,0.0
823,APICall::Landroid/os/Parcel.writeStrongBinder(),6320.48388115359,0.0
2221,APICall::Landroid/view/ViewParent.onStopNestedScroll(),6320.318714430029,0.0
83,APICall::Landroid/widget/PopupWindow.showAsDropDown(),6320.118059620561,0.0
1493,APICall::Landroid/view/View.stopNestedScroll(),6320.079620008529,0.0
2377,APICall::Landroid/view/ViewParent.onNestedPreScroll(),6319.793442133334,0.0
2214,APICall::Landroid/view/ViewParent.onStartNestedScroll(),6319.583333459013,0.0
2656,APICall::Landroid/os/PowerManager$WakeLock.setReferenceCounted(),6315.807516713661,0.0
593,APICall::Landroid/os/Message.sendToTarget(),6315.784617956064,0.0
1106,APICall::Landroid/os/Parcel.readStrongBinder(),6315.242280780237,0.0
642,APICall::Landroid/content/Context.getText(),6314.119865460728,0.0
215,APICall::Landroid/view/View$MeasureSpec.getMode(),6313.482385831475,0.0
756,APICall::Landroid/view/View.setBackground(),6313.1586807929225,0.0
60,APICall::Landroid/content/Intent.hasExtra(),6312.978052345822,0.0
141,APICall::Landroid/view/animation/ScaleAnimation.setDuration(),6312.50324538145,0.0
469,APICall::Landroid/os/Bundle.keySet(),6312.359583479166,0.0
382,APICall::Landroid/view/View$MeasureSpec.getSize(),6312.1102076907955,0.0
2464,APICall::Landroid/view/View.getDrawingRect(),6311.643167456568,0.0
534,APICall::Landroid/view/ViewConfiguration.hasPermanentMenuKey(),6311.493790958628,0.0
822,APICall::Landroid/widget/PopupWindow.getWidth(),6310.712727580838,0.0
842,APICall::Landroid/view/animation/ScaleAnimation.setInterpolator(),6310.660839193837,0.0
1542,APICall::Landroid/content/Intent.getFlags(),6310.03557207443,0.0
310,APICall::Landroid/view/SoundEffectConstants.getContantForFocusDirection(),6308.589521481581,0.0
1011,APICall::Landroid/content/SharedPreferences$Editor.apply(),6308.101513846956,0.0
145,APICall::Landroid/view/ViewGroup.dispatchKeyEvent(),6307.486739674219,0.0
264,APICall::Landroid/content/ComponentName.flattenToString(),6306.608534103814,0.0
1788,APICall::Landroid/view/ViewPropertyAnimator.setInterpolator(),6306.378179600322,0.0
590,APICall::Landroid/widget/EditText.getText(),6305.032747110372,0.0
1171,APICall::Landroid/view/View.getLocationOnScreen(),6304.810315472432,0.0
1338,APICall::Landroid/net/Uri$Builder.encodedPath(),6304.7620119856265,0.0
1145,APICall::Landroid/view/View.getViewTreeObserver(),6303.834040362923,0.0
369,APICall::Landroid/view/ViewTreeObserver.isAlive(),6303.435832264192,0.0
223,APICall::Landroid/os/Bundle.size(),6303.0295772596,0.0
2114,APICall::Landroid/os/Bundle.putFloatArray(),6302.812799723001,0.0
1255,APICall::Landroid/view/View.setLayerType(),6301.885947777338,0.0
830,APICall::Landroid/content/pm/PackageManager.queryIntentActivities(),6301.7316467868495,0.0
784,APICall::Landroid/content/pm/PackageManager.getPackagesForUid(),6301.34424070846,0.0
2483,APICall::Landroid/widget/FrameLayout.draw(),6301.3044145889,0.0
372,APICall::Landroid/os/Bundle.putBundle(),6300.525260333011,0.0
194,APICall::Landroid/view/MotionEvent.getEdgeFlags(),6300.246745152317,0.0
156,APICall::Landroid/os/SystemClock.elapsedRealtime(),6299.852709283794,0.0
208,APICall::Landroid/os/Binder.getCallingUid(),6299.766331767198,0.0
484,APICall::Landroid/view/Window.setFlags(),6299.553673996174,0.0
1014,APICall::Landroid/view/ViewTreeObserver.addOnPreDrawListener(),6298.366128274253,0.0
786,APICall::Landroid/content/Context.startService(),6297.909290644649,0.0
2559,APICall::Landroid/view/FocusFinder.findNextFocusFromRect(),6297.300627234565,0.0
12,APICall::Landroid/os/Handler.removeMessages(),6297.157090388619,0.0
284,APICall::Landroid/view/accessibility/AccessibilityEvent.obtain(),6297.14871164621,0.0
239,APICall::Landroid/view/View.addTouchables(),6296.327782154596,0.0
943,APICall::Landroid/os/Parcel.writeNoException(),6296.064445589972,0.0
2064,APICall::Landroid/widget/FrameLayout.requestLayout(),6294.317003700839,0.0
2061,APICall::Landroid/view/LayoutInflater.setFactory2(),6293.291103557659,0.0
1862,APICall::Landroid/widget/FrameLayout.scrollTo(),6293.022376062103,0.0
727,APICall::Landroid/widget/TextView.setPadding(),6292.98162335331,0.0
899,APICall::Landroid/view/View.isAttachedToWindow(),6292.28105891097,0.0
1240,APICall::Landroid/view/accessibility/AccessibilityEvent.getText(),6292.009707203762,0.0
836,APICall::Landroid/net/Uri.decode(),6291.322492283266,0.0
49,APICall::Landroid/view/View$MeasureSpec.makeMeasureSpec(),6291.180386851031,0.0
1737,APICall::Landroid/view/View.setTranslationX(),6290.982491869735,0.0
1208,APICall::Landroid/widget/FilterQueryProvider.runQuery(),6290.900813549479,0.0
554,APICall::Landroid/view/ViewGroup.indexOfChild(),6289.916437746138,0.0
2630,APICall::Landroid/widget/FrameLayout.requestChildFocus(),6288.400064079874,0.0
468,APICall::Landroid/content/Intent.resolveActivity(),6288.321361459872,0.0
868,APICall::Landroid/content/SharedPreferences.getString(),6287.533879042601,0.0
680,APICall::Landroid/view/Window.setBackgroundDrawable(),6286.661644019945,0.0
652,APICall::Landroid/os/Parcel.readException(),6286.420898596609,0.0
2481,APICall::Landroid/widget/FrameLayout.computeVerticalScrollOffset(),6285.5344215787645,0.0
1767,APICall::Landroid/widget/FrameLayout.requestDisallowInterceptTouchEvent(),6285.24852673107,0.0
758,APICall::Landroid/os/Parcel.writeIntArray(),6285.18626180433,0.0
119,APICall::Landroid/view/View.setOnCreateContextMenuListener(),6284.695926350643,0.0
450,APICall::Landroid/util/Log.isLoggable(),6284.219521876731,0.0
537,APICall::Landroid/net/Uri.getPathSegments(),6283.26503435992,0.0
1191,APICall::Landroid/view/accessibility/AccessibilityNodeInfo.obtain(),6281.049467606645,0.0
2356,APICall::Landroid/view/WindowInsets.getSystemWindowInsetTop(),6279.813342431324,0.0
1016,APICall::Landroid/view/ViewTreeObserver.removeOnPreDrawListener(),6279.721811969061,0.0
1897,APICall::Landroid/view/WindowInsets.getSystemWindowInsetBottom(),6278.273566102893,0.0
989,APICall::Landroid/view/accessibility/AccessibilityNodeInfo.setEnabled(),6278.1850951204815,0.0
1663,APICall::Landroid/content/Context.checkPermission(),6277.742147477165,0.0
2825,APICall::Landroid/os/AsyncTask.execute(),6276.9547885770535,0.0
1185,APICall::Landroid/os/Parcel.createIntArray(),6272.921045744998,0.0
153,APICall::Landroid/view/View.jumpDrawablesToCurrentState(),6272.573874820989,0.0
1898,APICall::Landroid/view/WindowInsets.getSystemWindowInsetLeft(),6272.185133654466,0.0
2350,APICall::Landroid/view/WindowInsets.getSystemWindowInsetRight(),6272.185133654466,0.0
357,APICall::Landroid/view/animation/Animation.setDuration(),6272.17696219123,0.0
1837,APICall::Landroid/view/accessibility/AccessibilityNodeInfo.setCheckable(),6271.866824075586,0.0
135,APICall::Landroid/view/accessibility/AccessibilityNodeInfo.setContentDescription(),6271.487494697861,0.0
26,APICall::Landroid/view/accessibility/AccessibilityNodeInfo.setPackageName(),6271.354976151941,0.0
2553,APICall::Landroid/view/accessibility/AccessibilityNodeInfo.setChecked(),6271.340968087792,0.0
743,APICall::Landroid/view/accessibility/AccessibilityNodeInfo.setSource(),6271.249898540458,0.0
408,APICall::Landroid/view/accessibility/AccessibilityNodeInfo.setBoundsInScreen(),6271.039743421403,0.0
709,APICall::Landroid/view/accessibility/AccessibilityNodeInfo.addChild(),6269.9113728694965,0.0
953,APICall::Landroid/view/ViewGroup.requestChildFocus(),6268.940463636378,0.0
860,APICall::Landroid/view/accessibility/AccessibilityNodeInfo.setBoundsInParent(),6268.307739485367,0.0
228,APICall::Landroid/content/res/TypedArray.hasValue(),6268.041881834323,0.0
416,APICall::Landroid/content/pm/PackageManager.getApplicationLabel(),6267.991312504795,0.0
637,APICall::Landroid/os/Handler.removeCallbacks(),6267.629712218454,0.0
763,APICall::Landroid/view/accessibility/AccessibilityNodeInfo.setClickable(),6264.867835528347,0.0
500,APICall::Landroid/view/accessibility/AccessibilityNodeInfo.setVisibleToUser(),6264.077275606344,0.0
2547,APICall::Landroid/view/View.requestApplyInsets(),6263.01778944959,0.0
1250,APICall::Landroid/content/Intent.addCategory(),6262.431401907705,0.0
427,APICall::Landroid/view/accessibility/AccessibilityNodeInfo.setFocused(),6261.477832243682,0.0
1864,APICall::Landroid/widget/FrameLayout.onSizeChanged(),6260.883051543703,0.0
362,APICall::Landroid/view/accessibility/AccessibilityNodeInfo.setAccessibilityFocused(),6260.322016308098,0.0
397,APICall::Landroid/view/View.setLayerPaint(),6259.620209896958,0.0
1321,APICall::Landroid/view/animation/Animation$AnimationListener.onAnimationEnd(),6258.9288688567385,0.0
1575,APICall::Landroid/view/WindowInsets.replaceSystemWindowInsets(),6258.749035079607,0.0
2183,APICall::Landroid/view/animation/Animation$AnimationListener.onAnimationStart(),6258.402814844196,0.0
1433,APICall::Landroid/view/View.removeOnAttachStateChangeListener(),6257.988385583861,0.0
809,APICall::Landroid/content/res/Resources.getColorStateList(),6256.167633392495,0.0
926,APICall::Landroid/view/accessibility/AccessibilityNodeInfo.setFocusable(),6255.467694350169,0.0
424,APICall::Landroid/view/accessibility/AccessibilityNodeInfo.recycle(),6255.104521208314,0.0
1049,APICall::Landroid/view/KeyEvent.normalizeMetaState(),6253.507461085192,0.0
826,APICall::Landroid/content/ComponentName.unflattenFromString(),6250.856861555065,0.0
1540,APICall::Landroid/content/IntentFilter.countActions(),6247.68708745378,0.0
2368,APICall::Landroid/content/res/TypedArray.getTextArray(),6247.549161655875,0.0
553,APICall::Landroid/view/View.getLocationInWindow(),6245.228221666151,0.0
269,APICall::Landroid/content/Context.getExternalCacheDir(),6243.177660293631,0.0
2291,APICall::Landroid/view/View.getElevation(),6241.988324469264,0.0
646,APICall::Landroid/os/Parcel.writeStringList(),6241.27135826454,0.0
1188,APICall::Landroid/content/Intent.removeExtra(),6239.911730832871,0.0
315,APICall::Landroid/content/Intent.putParcelableArrayListExtra(),6237.7243123911585,0.0
717,APICall::Landroid/view/ViewGroup.onInterceptTouchEvent(),6237.058701115757,0.0
1587,APICall::Landroid/view/View.getKeyDispatcherState(),6235.190980052086,0.0
241,APICall::Landroid/util/TypedValue.applyDimension(),6233.805139364061,0.0
2112,APICall::Landroid/widget/ImageView.getScaleType(),6233.254933215448,0.0
984,APICall::Landroid/view/View$OnClickListener.onClick(),6232.807357091135,0.0
673,APICall::Landroid/view/accessibility/AccessibilityNodeInfo.setSelected(),6232.604723093621,0.0
107,APICall::Landroid/content/Context.getExternalFilesDirs(),6232.311528293013,0.0
596,APICall::Landroid/os/Parcel.createStringArrayList(),6231.655886052331,0.0
401,APICall::Landroid/os/Bundle.setClassLoader(),6229.769423200659,0.0
575,APICall::Landroid/os/Bundle.putCharSequence(),6229.68487348687,0.0
342,APICall::Landroid/os/Parcel.createTypedArray(),6227.929613549795,0.0
35,APICall::Landroid/view/accessibility/AccessibilityNodeInfo.setLongClickable(),6227.505984120569,0.0
1304,APICall::Landroid/view/accessibility/AccessibilityNodeInfo.setText(),6226.408259297655,0.0
